#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                
# spin_up angular momentum projected density of states for species Fe as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
        8.19500000        1.36061135        0.11484865        0.60152929        0.60071428        0.04351914
        8.20000000        1.37262890        0.11557366        0.60812540        0.60514200        0.04378784
        8.20500000        1.38007830        0.11583169        0.61239263        0.60790650        0.04394749
        8.21000000        1.38511027        0.11586105        0.61543390        0.60976571        0.04404962
        8.21500000        1.38951990        0.11582912        0.61818571        0.61136875        0.04413632
        8.22000000        1.39332010        0.11573767        0.62065213        0.61272248        0.04420781
        8.22500000        1.39651558        0.11558715        0.62283271        0.61383171        0.04426401
        8.23000000        1.39911431        0.11537812        0.62472859        0.61470269        0.04430492
        8.23500000        1.40121417        0.11511497        0.62638575        0.61537999        0.04433345
        8.24000000        1.40312698        0.11482048        0.62794275        0.61600392        0.04435983
        8.24500000        1.40684153        0.11465668        0.63033898        0.61740090        0.04444496
        8.25000000        1.40929112        0.11437345        0.63212207        0.61830083        0.04449477
        8.25500000        1.41032782        0.11395919        0.63321901        0.61864440        0.04450522
        8.26000000        1.40997249        0.11341675        0.63364046        0.61843805        0.04447722
        8.26500000        1.40773528        0.11270876        0.63305693        0.61757121        0.04439838
        8.27000000        1.40324278        0.11181766        0.63119562        0.61596881        0.04426070
        8.27500000        1.39856255        0.11090261        0.62925021        0.61428838        0.04412134
        8.28000000        1.39368477        0.10995098        0.62723275        0.61251979        0.04398126
        8.28500000        1.38851616        0.10894990        0.62509877        0.61062863        0.04383886
        8.29000000        1.38356883        0.10790357        0.62296854        0.60899453        0.04370219
        8.29500000        1.37822551        0.10680949        0.62067267        0.60718271        0.04356064
        8.30000000        1.37245730        0.10566760        0.61819647        0.60517992        0.04341330
        8.30500000        1.36579913        0.10444635        0.61531197        0.60279677        0.04324404
        8.31000000        1.35782769        0.10310404        0.61181245        0.59986656        0.04304464
        8.31500000        1.34870714        0.10165178        0.60776186        0.59647226        0.04282125
        8.32000000        1.33883453        0.10014119        0.60330347        0.59281197        0.04257789
        8.32500000        1.32708396        0.09853983        0.59783734        0.58843355        0.04227324
        8.33000000        1.31543718        0.09694499        0.59237413        0.58414253        0.04197553
        8.33500000        1.30435458        0.09539760        0.58715902        0.58010106        0.04169690
        8.34000000        1.29416483        0.09391854        0.58233937        0.57646024        0.04144667
        8.34500000        1.28490943        0.09251018        0.57793989        0.57323252        0.04122685
        8.35000000        1.27666594        0.09118200        0.57400906        0.57043424        0.04104065
        8.35500000        1.26921221        0.08992519        0.57047348        0.56793396        0.04087958
        8.36000000        1.26250915        0.08874731        0.56733475        0.56568646        0.04074063
        8.36500000        1.25661472        0.08765483        0.56462679        0.56370781        0.04062528
        8.37000000        1.25152440        0.08664440        0.56235287        0.56199368        0.04053345
        8.37500000        1.24723433        0.08571268        0.56051662        0.56053998        0.04046506
        8.38000000        1.24375042        0.08485704        0.55912643        0.55934655        0.04042041
        8.38500000        1.24107246        0.08407456        0.55818744        0.55841076        0.04039969
